_id,brand_name,generic_name,dosage_strength,unit_code,selling_price,item_key,vat_status,is_active
69cdfa487d949500267e8e10,"Troysetron","Ondansetron","2mg/mL",AMPULE,285,Troysetron|2mg/mL,VATABLE,TRUE
69cdfa487d949500267e8e13,"Truferacid","Iron Multivitamins","500mg",CAPSULE,0,Truferacid|500mg,VATABLE,FALSE
69cdfa487d949500267e8e16,"Unimex Pen Drain","Penrose Drain","Fri Jan 02 2026 00:00:00 Gmt+0800 (philippine Standard Time)",PC,65,Unimex Pen Drain|Fri Jan 02 2026 00:00:00 Gmt+0800 (philippine Standard Time),VATABLE,TRUE
69cdfa487d949500267e8e19,"Unimex Pen Drain","Penrose Drain","Sun Jan 04 2026 00:00:00 Gmt+0800 (philippine Standard Time)",PC,65,Unimex Pen Drain|Sun Jan 04 2026 00:00:00 Gmt+0800 (philippine Standard Time),VATABLE,TRUE
69cdfa497d949500267e8e1c,"Viprazole","Omeprazole","40mg",VIAL,450,Viprazole|40mg,VATABLE,TRUE
69cdfa497d949500267e8e1f,"Viptriaxone","Ceftriaxone","1g",VIAL,800,Viptriaxone|1g,VATABLE,TRUE
69cdfa497d949500267e8e22,"Vitaroxima","Cefuroxime","750mg",VIAL,500,Vitaroxima|750mg,VATABLE,TRUE
69cdfa497d949500267e8e25,"Vitaroxima","Cefuroxime Sodium","MG",VIAL,110,Vitaroxima|MG,VATABLE,TRUE
69cdfa497d949500267e8e28,"Vitasone","Hydrocortisone","100mg",VIAL,225,Vitasone|100mg,VATABLE,TRUE
69cdfa4a7d949500267e8e2b,"Vitazol","Metronidazole","5mg/mL",BOTTLE,140,Vitazol|5mg/mL,VATABLE,TRUE
69cdfa4a7d949500267e8e2e,"Vitazol","Metronidazole","500mg/100ml",BOTTLE,190,Vitazol|500mg/100ml,VATABLE,FALSE
69cdfa4a7d949500267e8e31,"Vitazol","Metronidazole","5mg/ml",BOTTLE,130,Vitazol|5mg/ml,VATABLE,TRUE
69cdfa4a7d949500267e8e34,"Vitral","Tramadol","50mg/mL",AMPULE,110,Vitral|50mg/mL,VATABLE,TRUE
69cdfa4a7d949500267e8e37,"Volumetric","Infusion Set","60 Drops/ml",PC,0,Volumetric|60 Drops/ml,VATABLE,TRUE
69cdfa4a7d949500267e8e3a,"Xanginart","Trimetazidine","35mg",TABLET,15,Xanginart|35mg,VATABLE,TRUE
69ce16a5f3d290aa2e398317,"Unimex","Penrose Drainage Tubing","1/4/2026",PC,0,Unimex|1/4/2026,VATABLE,TRUE
69ce16a7f3d290aa2e39832d,"Caress","Diaper","XL",PC,0,Caress|XL,VATABLE,TRUE
69ce7b08f98f0da281ad11fe,"Ceftrinova","Ceftriaxone","1g",VIAL,200,Ceftrinova|1g,VATABLE,TRUE
69ce7ef7cd1c4693848b66af,"Axagyl","Metronedazole","",PC,40,Axagyl|,VATABLE,TRUE
69ce9a1e490c9aae70bea1f6,"Anaway Forte","Sambong","500mg",TABLET,100,Anaway Forte|500mg,VATABLE,TRUE
69cea0659f33132dd40cb56b,"Viprazole","Omeprazole","40mg",VIAL,450,Viprazole|40mg,VATABLE,TRUE
69cf238c8417ee374d94f5dd,"Nupira","Norepinephrine","10mg/10mL",AMPULE,600,Nupira|10mg/10mL,VATABLE,TRUE
